#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
106,http://gmt-clinic.ru/n/clinic/kosmet...mentnyh-pyaten,1,0.23,1,0.30,15,0.30,"2016-10-05 00:16:41","2020-04-12 13:14:42"
107,"http://gmt-clinic.ru/n/clinic/kosmetolo ... h-vip-line",1,0.23,1,0.30,1,0.02,"2020-06-10 23:46:59","2020-06-10 23:46:59"
108,"http://gmt-clinic.ru/n/clinic/kosmetolo ... talizaciya",1,0.23,1,0.30,2,0.04,"2020-04-27 21:23:11","2020-05-28 04:28:05"
109,"http://gmt-clinic.ru/n/clinic/kosmetolo ... tem-duetto",1,0.23,1,0.30,19,0.37,"2018-02-04 10:50:41","2020-05-20 10:02:29"
110,http://gmt-clinic.ru/n/clinic/kosmetologiy...a-system-duetto,1,0.23,1,0.30,11,0.22,"2017-10-18 08:14:47","2020-03-18 15:23:07"
111,http://gmt-clinic.ru/n/clinic/kosmetologiy...enivyh-vip-line,1,0.23,1,0.30,3,0.06,"2018-01-13 09:49:25","2020-06-07 09:25:57"
112,http://gmt-clinic.ru/n/clinic/kosmetologiy...erapiya-aqualyx,1,0.23,1,0.30,2,0.04,"2018-11-05 11:49:39","2020-04-23 20:01:55"
113,http://gmt-clinic.ru/n/clinic/kosmetologiy...iya-kosmetologa,1,0.23,1,0.30,24,0.47,"2016-09-17 07:31:46","2020-03-12 08:05:47"
114,http://gmt-clinic.ru/n/clinic/kosmetologiy...orevitalizaciya,1,0.23,1,0.30,10,0.20,"2017-02-06 15:36:40","2020-05-11 22:26:52"
115,http://gmt-clinic.ru/n/clinic/kosmetologiya/konsultaciya-kosmetologa,1,0.23,1,0.30,1,0.02,"2017-09-11 18:08:11","2020-01-09 18:28:52"
116,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmet...ciya-tela/elos-epilyaciya-elos,1,0.23,1,0.30,286,6,"2019-03-10 14:46:39","2020-04-22 09:26:57"
117,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmet...ica/lifting-lica-nityami-aptos,1,0.23,1,0.30,1,0.02,"2019-05-28 12:12:30","2019-11-09 19:18:51"
118,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmet...tologiya-lica/omolozhenie-lica,1,0.23,1,0.30,1,0.02,"2016-01-28 14:15:20","2020-03-19 04:11:34"
119,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/apparatnaya-kosmetologiya-lica/rf-lifting,1,0.23,1,0.30,3,0.06,"2017-03-18 13:24:39","2020-05-31 19:12:53"
120,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/apparatnaya-kosmetologiya-lica/smas-lifting-ulthera-system,1,0.23,1,0.30,1,0.02,"2016-01-02 01:53:15","2020-03-18 05:41:45"
121,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/epilyaciya-lica/lazernaya-epilyaciya,1,0.23,1,0.30,13,0.26,"2020-04-21 17:46:39","2020-04-29 03:22:32"
122,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/inekcionnaya-kosmetologiya-lica/lifting-lica-nityami-aptos,2,0.46,1,0.30,2,0.04,"2016-04-07 21:07:19","2019-11-18 00:16:16"
123,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/inekcionnaya-kosmetologiya-lica/omolozhenie-lica/botulinoterapiya,1,0.23,1,0.30,1,0.02,"2015-07-06 15:47:40","2019-11-27 07:07:58"
124,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/inekcionnaya-kosmetologiya-lica/tredlifting,1,0.23,1,0.30,2,0.04,"2019-02-22 19:17:39","2019-12-09 07:57:41"
125,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/omolozhenie-lica/diodnoe-omolozhenie-mediostar-next,1,0.23,1,0.30,1,0.02,"2017-10-21 15:27:41","2019-12-16 05:30:03"
126,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/termazh,1,0.23,1,0.30,3,0.06,"2018-11-14 22:10:37","2019-12-06 16:21:49"
127,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-lica/uhody-po-licu,1,0.23,1,0.30,1,0.02,"2019-03-30 19:16:56","2019-11-09 14:57:15"
128,http://gmt-clinic.ru/n/clinic/kosmetologiya/kosmetologiya-tela/korrekciya-figury/inekcionnye-metodiki-korrekcii-figury/intralipoterapiya-aqualyx,1,0.23,1,0.30,1,0.02,"2018-09-04 03:41:35","2020-04-04 00:20:20"
129,http://gmt-clinic.ru/n/clinic/plasticheska...podtyazhka-lica,1,0.23,1,0.30,36,0.71,"2017-12-03 19:45:27","2020-06-09 15:14:15"
130,http://gmt-clinic.ru/n/clinic/podologiya/lechenie-mikozov-i-onihomikozov,1,0.23,1,0.30,3,0.06,"2018-06-26 22:07:33","2019-12-17 11:57:17"
131,http://gmt-clinic.ru/n/clinic/podologiya/vosstanovlenie-nogtevoj-plastinki,1,0.23,1,0.30,32,0.63,"2018-06-14 23:30:20","2020-06-15 20:24:03"
132,"http://gmt-clinic.ru/n/clinic/trihologi ... tika-volos",1,0.23,1,0.30,1,0.02,"2017-08-17 21:33:55","2019-11-24 19:19:09"
133,http://gmt-clinic.ru/n/clinic/trihologiya/plazmoterapiya-volos,1,0.23,1,0.30,40,0.79,"2020-06-06 06:38:50","2020-06-16 05:06:45"
134,http://gmt-clinic.ru/tredlifting...a-3d-mezonityami,1,0.23,1,0.30,7,0.14,"2018-04-30 02:52:47","2020-04-24 12:59:36"
135,https://gmt-clinic.r...multi-pulse-co2,1,0.23,1,0.30,2,0.04,"2019-11-24 00:51:12","2019-12-16 20:31:42"
136,https://gmt-clinic.r...ya-lica/termazh,1,0.23,1,0.30,1,0.02,"2019-02-24 13:14:23","2019-12-19 07:14:22"
137,"https://gmt-clinic.ru/frakcionnaya-shli ... -pulse-co2",1,0.23,1,0.30,21,0.41,"2019-06-13 18:55:34","2020-04-24 18:58:21"
138,https://gmt-clinic.ru/frakcionnaya-shlifovk...multi-pulse-co2,1,0.23,1,0.30,24,0.47,"2019-05-27 18:48:14","2020-04-14 08:40:12"
139,https://gmt-clinic.ru/frakcionnoe-la...enie-koji-lica,1,0.23,1,0.30,1,0.02,"2019-06-01 22:23:18","2020-05-20 12:35:07"
140,https://gmt-clinic.ru/gmt-klinika-krasoty-na-arbate,1,0.23,1,0.30,1,0.02,"2020-01-24 19:40:49","2020-01-24 19:40:49"
141,https://gmt-clinic.ru/lifting-lic...,1,0.23,1,0.30,1,0.02,"2019-03-20 07:54:55","2019-12-11 06:08:19"
142,https://gmt-clinic.ru/n/clinic/k...terapiya-aqualyx,1,0.23,1,0.30,6,0.12,"2019-03-11 06:03:12","2020-05-08 08:19:43"
