#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
80,2,22,9,0,http://mciti.ru/clinic.php,"Ведущие клиники",25,65,http://www.frauklinik.ru/,,http://www.frauklinik.ru,,Nofollow,,"2017-07-14 00:04:19","2020-05-01 01:26:32",,,0.46,32,,47
81,2,51,9,0,https://www.kleos.ru/plastika/istoriyaplasticheskogohirurga/,"История пластического хирурга",75,9,http://www.frauklinik.ru/,"Более подробную информацию Вы можете получить на сайте","клиники пластической хирургии Frau Klinik",,"Nofollow, Content",,"2019-09-07 22:07:07","2020-05-19 08:59:53",,ru,0,0,,7
82,1,51,9,0,https://www.kleos.ru/plastika/intimnaya-plastika-posle-rodov/,"Интимная пластика после родов",71,10,http://www.frauklinik.ru/,"можно получить на сайте","клиники пластической хирургии и косметологии Frau Klinik - Фрау Клиник",,"Nofollow, Content",,"2020-01-21 03:13:20","2020-05-02 10:27:28",,ru,0,0,,7
83,2,51,9,0,https://www.kleos.ru/forum/index.php?/topic/3827-akkuratnaya-intimka/,"Аккуратная интимка - Пластика тела - Бьюти-форум",200,263,http://www.frauklinik.ru/,"то сами поймёте, что ей можно доверять. Сайт есть -",http://www.frauklinik.ru/,,Nofollow,,"2017-03-03 17:02:31","2020-06-12 10:42:55",,ru,0,0,,10
84,2,51,9,0,https://www.kleos.ru/plastika/alena-vodonaeva-umenshila-grud-vo-frau-klinik/,"Алена Водонаева уменьшила грудь во «Фрау Клиник»",77,11,http://www.frauklinik.ru/,"сохранения здоровья и полноценной жизни пациентки», - комментирует ситуацию руководитель","клиники пластической хирургии «Frau Klinik»","профессор Сергей Николаевич Блохин.","Nofollow, Content",,"2016-12-15 06:12:15","2020-05-27 23:20:48",,ru,0,1,,7
85,2,51,9,0,https://www.kleos.ru/plastika/avtorskie-metodiki-plastiki-grudi/,"Авторские методики пластики груди",77,14,http://www.frauklinik.ru/,"Подробную информацию можно получить на сайте","клиники пластической хирургии Frau Klinik (""Фрау Клиник",""") у онлайн-консультанта.","Nofollow, Content",,"2018-10-06 17:09:41","2020-06-08 10:36:33",,ru,0,0,,7
86,2,51,9,0,https://www.kleos.ru/plastika/avtorskiij-seminar-professora-blohina-augmentatsionnaya-plastika-grudi-i-yagodits/,"Авторский семинар профессора Блохина - «Аугментационная пластика груди и ягодиц»",85,10,http://www.frauklinik.ru/,"Пирогова. Ведущий российский пластический и реконструктивный хирург, руководитель клиники «","Frau Klinik","» подробно представил все аспекты проведения аугментационной пластики.","Nofollow, Content",,"2020-06-08 09:10:14","2020-06-08 09:10:14",,ru,0,0,,7
87,2,51,9,0,https://www.kleos.ru/plastika/blefarolifting-novoe-slovo-v-plastike-vek/,"Блефаролифтинг - новое слово в пластике век",71,14,http://www.frauklinik.ru/,,"клинике пластической хирургии Frau Klinik",,"Nofollow, Content",,"2020-01-06 15:10:05","2020-06-09 08:36:34",,ru,0,0,,7
88,2,51,9,0,https://www.kleos.ru/plastika/dsaep-rozhdestvenskie-aktsii-ot-frau-klinik-20-skidka-na-anti-age-operatsii/,"Рождественские акции от «Фрау Клиник»: 20% скидка на anti-age операции!",79,11,http://www.frauklinik.ru/,,"клинике пластической хирургии Frau Klinik - Фрау Клиник",.,"Nofollow, Content",,"2017-01-25 02:53:00","2020-06-02 14:43:38",,ru,0,1,,7
89,2,51,9,0,https://www.kleos.ru/plastika/frau-klinik-besplatnye-operatsii-po-lipofilingu-grudi/,"«Фрау Клиник»: бесплатные операции по липофилингу груди",78,10,http://www.frauklinik.ru/,"Клиника профессора Блохина «","Фрау Клиник","» совместно с ведущим пластическим хирургом Хансом-Гюнтером Махенсом (Германия) объявляет","Nofollow, Content",,"2020-01-25 15:35:49","2020-06-06 02:48:15",,ru,0,0,,7
90,2,51,9,0,https://www.kleos.ru/plastika/frau-klinik-istorii-patsientov-ot-pervogo-litsa/,"«Фрау Клиник»: истории пациентов от первого лица",81,12,http://www.frauklinik.ru/,"Более подробную информацию Вы можете получить в","клинике пластической хирургии Frau Klinik",,"Nofollow, Content",,"2016-10-19 00:09:26","2020-05-31 03:50:37",,ru,0,0,,7
91,2,51,9,0,https://www.kleos.ru/plastika/frau-klinik-pervoe-mesto-v-reijtinge-luchshie-kliniki-plasticheskoij-hirurgii-moskvy-2016/,"Фрау Клиник» - первое место в рейтинге «Лучшие клиники пластической хирургии Москвы 2016",78,12,http://www.frauklinik.ru/,"Центр пластической хирургии и косметологии профессора Блохина «","Фрау Клиник","» занял первое место в номинации «Информационная открытость и контактность»","Nofollow, Content",,"2020-06-06 03:36:47","2020-06-06 03:36:47",,ru,0,2,,8
92,2,51,9,0,https://www.kleos.ru/plastika/plasticheskie-operatsii-dlya-razlichnyh-figur/,"Пластические операции для различных фигур",77,16,http://www.frauklinik.ru/,,"Frau Klinik — Фрау Клиник",,"Nofollow, Content",,"2020-05-31 20:55:12","2020-05-31 20:55:12",,ru,0,0,,8
93,2,51,9,0,https://www.kleos.ru/plastika/samyij-dorogoij-test-draijv-dlya-implantatov/,"Самый дорогой тест-драйв для имплантатов!",71,12,http://www.frauklinik.ru/,,"Клиника пластической хирургии и косметологии профессора Блохина и доктора Вульфа",,"Nofollow, Content",,"2018-08-09 03:38:17","2020-06-05 23:58:09",,ru,,,,8
94,2,51,9,0,https://www.kleos.ru/plastika/strashnaya-pravda-o-plasticheskoij-operatsii-andzheliny-dzholi/,"Страшная правда о пластической операции Анджелины Джоли",84,13,http://www.frauklinik.ru/,"профессор Сергей Николаевич Блохин ,","клиника «Frau Klinik»",,Nofollow,,"2016-10-29 19:42:03","2020-06-01 09:13:26",,ru,0,0,,8
95,1,51,9,0,https://www.kleos.ru/plastika/smas-lifting-radikalnoe-omolozhenie/,"SMAS-лифтинг - радикальное омоложение!",76,11,http://www.frauklinik.ru/,"подробную консультацию о проведении SMAS-лифтинга Вы можете получить в «","Клинике пластической хирургии Frau Klinik - Фрау Клиник",».,"Nofollow, Content",,"2019-12-27 19:17:17","2020-04-11 08:21:27",,ru,0,0,,7
96,1,43,9,0,https://webmedinfo.ru/rasprostranennye-mify-o-plastike-grudi.html,"Распространенные мифы о пластике груди - Пластическая хирургия - Пресс-релизы",41,6,https://www.frauklinik.ru/,"рисках данного вмешательства. Но для начала введите в поисковике «","пластическая хирургия москва",«.,"Dofollow, Content",,"2020-01-07 03:13:22","2020-05-08 01:44:40",,ru,0,0,,4
97,2,57,9,0,https://www.apoi.ru/frau-klinik-moskva-ul-gilyarovskogo-55,"Отзывы о Frau Klinik, Гиляровского этаж Вход стороны Банного проезда",46,8,http://www.frauklinik.ru/,,frauklinik.ru,,Nofollow,,"2020-06-06 17:34:17","2020-06-06 17:34:17",,,0,1,,3
98,1,50,9,0,http://s12.stc.all.kpcdn.net/guide/mammoplastika.html,"Маммопластика: методы, виды имплантатов, цены и что важно знать?",47,44,https://www.frauklinik.ru/,"* ООО","«Фрау Клиник»","осуществляет медицинскую деятельность на основании лицензий, выданных Департаментом здравоохранения города",Nofollow,,"2019-11-19 19:37:04","2019-11-19 19:37:04",,ru,0,0,,12
99,2,49,9,0,https://www.tecrussia.ru/plasticheskie-hirurgi/moscow/2845-parfenov.html,"Парфёнов Алексей Михайлович - косметолог. Отзывы и цены",102,20,http://www.frauklinik.ru/,,frauklinik.ru,,Nofollow,,"2020-06-09 23:01:46","2020-06-09 23:01:46",,ru,0,0,,12
100,2,31,9,1,https://nike-med.com/o-kompanii/novosti/master-klassy-s-bodyjet/,Новости,28,15,http://www.frauklinik.ru/,",вице-президент организации «Национальное научное маммологическое общество». Основатель центра пластической хирургии","«Фрау Клиник»",.,"Dofollow, Content",,"2020-06-06 21:54:22","2020-06-06 21:54:22",,ru,0,0,,8
101,2,42,9,0,https://moscow.big-book-med.ru/company/285103/,"Фрау Клиник – Москва, Подсосенский переулок, 20А – оставить отзыв, посмотреть телефон, сайт, группу ВКонтакте.",168,10,http://www.frauklinik.ru/,,"http://frauklinik.ru/,",http://www.frauklinik.ru/stomatologia/,Dofollow,,"2020-06-08 05:53:56","2020-06-08 05:53:56",,ru,0,0,,4
102,1,42,9,0,https://moscow.big-book-med.ru/company/545295/,"Фрау Клиника – Москва, улица Лефортовский Вал, 5с7 – оставить отзыв, посмотреть фото, телефон, сайт.",132,2,https://www.frauklinik.ru/,,https://www.frauklinik.ru/,,Dofollow,,"2020-06-02 18:05:49","2020-06-02 18:05:49",,ru,0,0,,2
103,2,29,9,1,http://vseokrasote.ru/blog/plastic/20117.html,"СТС и Frau Klinik дают шанс изменить жизнь к лучшему! / Пластическая хирургия / ВсеОкрасоте.ру",140,5,http://www.frauklinik.ru/,"Москвы —","Frau Klinik",". Под руководством ведущего хирурга клиники, профессора Сергея Николаевича Блохина","Dofollow, Content",,"2016-07-16 12:54:59","2020-06-02 12:10:22",,ru,0,0,,4
104,2,29,9,1,http://vseokrasote.ru/blog/plastic/20316.html,"Показательные операции для российских молодых специалистов / Пластическая хирургия / ВсеОкрасоте.ру",144,5,http://www.frauklinik.ru/,,"Frau Klinik","начала сотрудничество с Российским национальным исследовательским медицинским","Dofollow, Content",,"2016-06-21 23:28:46","2020-06-13 05:25:24",,ru,0,0,,4
105,2,29,9,1,http://vseokrasote.ru/blog/plastic/20578.html,"Пластический хирург Глеб Тумаков / Пластическая хирургия / ВсеОкрасоте.ру",142,5,http://www.frauklinik.ru/,"Бояться этого не стоит, так как «","Фрау Клиник","» на сегодняшний день является чуть ли не единственной сверхоснащенной","Dofollow, Content",,"2016-05-14 23:10:01","2020-06-12 23:28:52",,ru,0,0,,4
106,2,29,9,1,http://vseokrasote.ru/blog/plastic/23611.html,"Уменьшение груди во «Фрау Клиник» / Пластическая хирургия / ВсеОкрасоте.ру",143,9,http://www.frauklinik.ru/,"на консультации у хирурга в","Клинике FrauKlinik",.,"Dofollow, Content",,"2020-06-02 08:05:27","2020-06-02 08:05:27",,ru,0,0,,4
107,4,4,9,3,http://curacen.ru/,Curacen,35,230,http://www.frauklinik.ru/,"Посмотреть на карте","Узнать о клинике",,Dofollow,,"2020-02-19 06:11:17","2020-06-06 02:37:38",,ru,101,76,,156
108,2,49,9,0,http://msk24.net/frau-klinik/,"Фрау Клиник, центр красоты и здоровья, Москва.",28,2,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,"Nofollow, Content",,"2020-06-10 05:32:34","2020-06-10 05:32:34",,ru,0,0,,1
109,2,47,9,0,https://www.infoskidka.ru/view_shop/frauklinik-2709942/moskva-ul-gilyarovskogo-55-176342/,"клиника Фрауклиник - ул. Гиляровского, 55",93,2,http://www.frauklinik.ru/,,http://www.frauklinik.ru,,Nofollow,,"2020-06-08 22:36:39","2020-06-08 22:36:39",,,,,,1
110,2,46,9,0,https://mskcena.ru/firmy/plasticheskaya-khirurgiya,"Все фирмы и организации категории Пластическая хирургия в Москве на одной странице",43,81,http://www.frauklinik.ru/,,"Официальный сайт: www.frauklinik.ru",,Nofollow,,"2017-07-03 21:37:19","2020-06-11 21:10:13",,ru,0,0,,68
111,2,27,9,2,https://neauvia.ru/contacts/clinic/,"КОНТАКТЫ | NEAUVIA Москва",11,158,http://www.frauklinik.ru/,,www.frauklinik.ru,,Dofollow,,"2020-05-20 18:02:55","2020-06-09 22:20:31",,ru,0,10,,106
112,2,46,9,0,http://www.57883.net/link/Alexa_149.html,"57883.net - Alexa website ranking for Thursday, Page 149",197,8558,http://www.frauklinik.ru/,,frauklinik.ru,,Dofollow,,"2020-06-03 09:16:45","2020-06-03 09:16:45",,en,0.67,22,,5275
113,16,46,9,0,https://mapsme.de/catalog/health/amenity-clinic/centr-bioticheskoy-mediciny-4611686023164047827/,"Центр биотической медицины am Ort Russland, Moskau, ulitsa Zemlianoi Val, 46 – Adresse, Telefonnummer, Öffnungszeiten und Website der Klinik, GPS: 55.7533,37.6559",24,34,http://www.frauklinik.ru/,Webseite:,http://www.frauklinik.ru/,,Nofollow,,"2020-06-02 14:32:59","2020-06-02 14:32:59",,de,0,0,,15
114,2,31,9,0,http://vseoplastike.ru/articles/detail/87578,"Интимная пластическая хирургия в Frau Klinik",131,33,http://www.frauklinik.ru/,"Подробную информацию можно получить на сайте","клиники пластической хирургии FrauKlinik","у онлайн-консультанта.","Dofollow, Content",,"2016-05-17 22:11:44","2020-05-21 09:59:08",,ru,0,0,,27
115,4,44,9,0,http://cosmetology-info.ru/salons/ru/msk/Frau-Klinik/,"Клиника пластической хирургии Frau Klinik, Москва",198,11,http://www.frauklinik.ru/,Сайт:,http://frauklinik.ru,,"Nofollow, Content",,"2020-05-31 05:40:09","2020-05-31 05:40:09",,ru,0,0,,7
116,2,45,9,0,http://c124083.medfirms.ru/,"Клиника пластической хирургии профессора Блохина и доктора Вульфа Frau Klinik - Москва. Клиника",31,4,http://www.frauklinik.ru/,,frauklinik.ru,,"Nofollow, Content",,"2020-06-12 09:42:25","2020-06-12 09:42:25",,ru,0,0,,1
117,2,29,9,1,http://www.chirkofff.com/zdorove-i-krasota-2/problemy-vneshnosti.html,"Проблемы внешности | Трезвость и Здоровье",41,11,http://www.frauklinik.ru/,"Одним из известнейших центров пластической хирургии является","московская клиника Фрау Клиник",". Спектр услуг данного центра и высоки профессионализм позволяют привлекать","Dofollow, Content",,"2020-01-17 14:14:04","2020-05-26 22:29:00",,ru,0,0,,6
118,1,44,9,0,https://www.medesk.net/ru/blog/2019-10-17-plasticheskiy-khirurg/,"«Мы не бросаем наших пациентов, мы занимаемся ими до их полного выздоровления» - Medesk",44,7,https://www.frauklinik.ru/,"*""Frau Klinik"",",сайт,,"Dofollow, Content",,"2020-02-02 16:15:06","2020-06-13 01:56:21",,ru,0.56,9,,6
119,1,40,9,0,http://perevodika.ru/interesnoe/m10/chto-mozhet-plasticheskaya-hirurgiya.php,"Переводика - Что может пластическая хирургия?",67,7,http://www.frauklinik.ru/,"свой сайт. И, набрав в поисковой системе комбинацию слов «","пластическая хирургия москва","», вы получите список клиник, оказывающих подобные услуги. Одним из","Dofollow, Content",,"2018-08-19 07:54:18","2020-04-25 06:20:17",,ru,0,0,,4
120,4,28,9,1,https://newsplastic.ru/kliniki/frau-klinik-moskva/,"Frau Klinik (Фрау Клиник) - ул. Гиляровского, дом 55, отзывы и цены",76,10,http://www.frauklinik.ru/,,http://www.frauklinik.ru/,,Dofollow,,"2018-07-13 15:51:48","2020-06-10 08:12:33",,ru,0,0,,6
121,4,42,9,0,http://www.gorod-moskva.ru/org/31123.html,"Фрауклиник Москва - Медицина клиники Улица Гиляровского Мещанский район Москва.",341,8,http://www.frauklinik.ru/,,http://frauklinik.ru,,Nofollow,,"2020-06-12 11:57:53","2020-06-12 11:57:53",,ru,0,0,,2
122,1,41,9,0,https://melochi-jizni.ru/publ/84-1-0-1649,"Кривые ноги? Поможет круропластика!",42,4,https://www.frauklinik.ru/,"При этом","пластическая хирургия","описывает процесс проведения круропластики следующим образом. После прохождения обследования, по",Dofollow,,"2020-01-02 19:18:38","2020-06-08 23:25:01",,,,,,3
123,1,41,9,0,https://melochi-jizni.ru/publ/84-1-0-2098,"Подтяжка лица: современные стандарты красоты",42,4,https://www.frauklinik.ru/,"В наше время","пластическая хирургия","занимается вопросами омоложения лица и других зон. Также популярна интимная","Dofollow, Content",,"2019-12-17 21:42:50","2020-05-26 03:48:43",,ru,0,0,,3
124,2,42,9,0,https://mapsme.es/catalog/health/amenity-clinic/country-rossiyskaya-federaciya/city-moskva-1686293227/?page=68,"Consultorios médicos en la ciudad de Moscú, Rusia - directorio de clínicas: direcciones, números de teléfono, horarios y sitios web - página 68",35,42,http://www.frauklinik.ru/,"Sitio web:",http://www.frauklinik.ru/,,Nofollow,,"2020-06-08 22:41:50","2020-06-08 22:41:50",,es,0,0,,21
125,2,41,8,0,https://mapsme.fr/catalog/health/amenity-clinic/country-rossiyskaya-federaciya/city-moskva-1686293227/?page=68,"Cabinets médicaux in city Moscou, Fédération de Russie - répertoire de cliniques : adresses, numéros de téléphone, horaires et sites web - page 68",35,42,http://www.frauklinik.ru/,"Site web:",http://www.frauklinik.ru/,,Nofollow,,"2020-06-13 10:20:15","2020-06-13 10:20:15",,fr,0,0,,22
126,2,8,8,2,http://my-surgeon.ru/org/profile/199472,"Фрау Клиник > 2 в рейтинге > отзывы",157,5,http://www.frauklinik.ru/,,frauklinik.ru,,Nofollow,,"2020-06-06 13:34:35","2020-06-06 13:34:35",,ru,0,0,,2
127,4,38,8,0,https://стоматологиимосквы.рф/redirect/446857/,,0,1,https://www.frauklinik.ru/,,,,"Dofollow, Redirect",,"2020-02-22 16:47:05","2020-05-07 10:31:25",,,0,0,,1
128,2,37,8,0,https://www.biokrasota.ru/article5811/,"Скидки Frau Klinik: увеличение груди, мастопексия, маммопластика, интимная пластика",41,9,http://www.frauklinik.ru/,,"Frau Klinik — Фрау Клиник",,Nofollow,,"2018-06-26 01:08:23","2020-05-25 17:56:57",,ru,0,0,,4
129,4,38,8,0,https://стоматологиимосквы.рф/all-clinics/dentistry/meditsinskiy-tsentr-zhenskogo-zdorovya-frau-klinik-360-v-lefortovo/,"👑 Медицинский центр женского здоровья Фрау Клиник 360° в Лефортово метро Авиамоторная в Москве: отзывы, контакты, рейтинг | Стоматологии Москвы",109,12,https://www.frauklinik.ru/,,"Перейти на сайт",,Nofollow,,"2020-05-28 13:02:43","2020-06-13 09:47:02",,ru,0,8,,5
130,1,17,8,1,http://medobook.com/5758-5-operaciy-po-uluchsheniyu-figury.html,"5 операций по улучшению фигуры | Медицинская литература, книги по медицине, учебники, медицинские статьи и лекции, видео",124,4,http://www.frauklinik.ru/,"Статья подготовлена по материалам сайта",www.frauklinik.ru,.,"Dofollow, Content",,"2019-10-28 12:57:01","2020-05-17 10:34:39",,ru,0,0,,4
131,2,36,8,0,https://www.vitaminov.net/rus-prochee-0-0-23225.html,"Все о пластике груди: что нужно знать до и как вести себя после операции - Прочее - Vitaminov.net",60,6,http://www.frauklinik.ru/,"Выбранная вами","клиника пластической хирургии","должна быть надежной, предлагать полный спектр услуг по дооперационному обследованию,","Dofollow, Content",,"2020-06-03 12:57:14","2020-06-03 12:57:14",,ru,0,0,,3
132,2,34,8,0,https://womansy.com/bodycare/formirovanie-krasivogo-tela-bez-implantacii-operacij/,"Формирование красивого тела без имплантации и операций",37,5,http://www.frauklinik.ru/,"На сегодня","клиника Frau klinik","предлагает ряд способов исправить внешность без применения операций. Если необходимо","Dofollow, Content",,"2018-07-13 06:18:19","2020-06-04 21:44:44",,ru,0,0,,2
133,2,6,8,3,http://www.body-jet.ru/for_patients/2056921/,"Адреса клиник",11,56,http://www.frauklinik.ru/,,http://frauklinik.ru/,,"Dofollow, Content",,"2020-06-06 02:25:40","2020-06-12 20:54:45",,,0.10,3,,42
134,10,9,8,1,http://plastic-review.com/column/date/2013-10-03,"Пластический хирург Сергей Блохин",68,13,http://www.frauklinik.ru/,,"Фрау Клиник",,"Dofollow, Content",,"2020-06-04 09:27:28","2020-06-11 19:00:06",,ru,0,0,,7
135,10,9,8,1,http://plastic-review.com/publications/date/2012-07-27,"Раз подтяжка… Два подтяжка… Минус 10 лет!",70,14,http://www.frauklinik.ru/,"Россия, Москва, «",Фрауклиник,"», ул. Гиляровского, 55. Тел.:","Dofollow, Content",,"2016-02-20 15:28:33","2020-06-10 04:23:47",,ru,0,0,,6
136,9,9,8,1,http://plastic-review.com/publications/date/2014-06-06,"Интимная пластическая хирургия в FrauKlinik",66,15,http://www.frauklinik.ru/,"Подробную информацию можно получить на сайте","клиники пластической хирургии FrauKlinik","у онлайн-консультанта.","Dofollow, Content",,"2016-05-20 01:37:10","2020-06-11 15:51:49",,ru,0,0,,7
